# # Sample(s) Counts/s
# 234575868	0
# 118	0
# 119	104
# 120	27
-43	24
-42	15
-41	16
-40	9
-39	12
-38	21
-37	22
-36	15
-35	15
-34	11
-33	16
-32	20
-31	13
-30	21
-29	22
-28	18
-27	23
-26	17
-25	19
-24	31
-23	16
-22	14
-21	16
-20	14
-19	15
-18	21
-17	20
-16	16
-15	27
-14	17
-13	15
-12	16
-11	20
-10	20
-9	20
-8	16
-7	21
-6	20
-5	20
-4	19
-3	16
-2	19
-1	17
0	17
1	13
2	20
3	16
4	21
5	21
6	14
7	14
8	15
9	16
10	16
11	13
12	17
13	18
14	19
15	14
16	19
17	17
18	18
19	20
20	17
21	15
22	18
23	25
24	18
25	23
26	14
27	17
28	21
29	20
30	16
31	14
32	22
33	12
34	19
35	13
36	15
37	19
38	24
39	19
40	16
41	14
42	15
43	18
44	14
45	14
46	17
47	17
48	15
49	19
50	21
51	18
52	18
53	12
54	17
55	19
56	16
57	25
58	17
59	16
60	18
61	16
62	22
63	16
64	18
65	13
66	17
67	21
68	24
69	20
70	19
71	25
72	20
73	20
74	14
75	12
76	18
77	20
78	20
79	19
80	18
81	11
82	15
83	15
84	19
85	16
86	20
87	12
88	18
89	25
90	16
91	19
92	16
93	19
94	19
95	18
96	20
97	16
98	20
99	24
100	17
101	23
102	14
103	17
104	11
105	20
106	12
107	12
108	14
109	16
110	22
111	20
112	11
113	22
114	17
115	19
116	18
117	14
118	21
119	14
120	19
121	19
122	10
123	16
124	16
125	16
126	18
127	21
-128	12
-127	10
-126	23
-125	11
-124	19
-123	13
-122	20
-121	9
-120	13
-119	20
-118	13
-117	17
-116	16
-115	17
-114	13
-113	18
-112	23
-111	18
-110	20
-109	19
-108	14
-107	21
-106	25
-105	13
-104	17
-103	22
-102	13
-101	23
-100	12
-99	26
-98	15
-97	20
-96	17
-95	20
-94	15
-93	10
-92	17
-91	8
-90	19
-89	19
-88	11
-87	15
-86	17
-85	16
-84	17
-83	27
-82	16
-81	18
-80	25
-79	20
-78	13
-77	11
-76	18
-75	18
-74	18
-73	16
-72	19
-71	14
-70	12
-69	12
-68	15
-67	14
-66	16
-65	22
-64	19
-63	17
-62	20
-61	14
-60	18
-59	15
-58	17
-57	17
-56	26
-55	17
-54	20
-53	19
-52	17
-51	13
-50	16
-49	18
-48	21
-47	19
-46	13
-45	16
-44	21
-43	15
-42	23
-41	13
-40	18
-39	20
-38	13
-37	21
-36	19
-35	16
-34	19
-33	26
-32	19
-31	17
-30	13
-29	16
-28	18
-27	9
-26	17
-25	13
-24	17
-23	16
-22	14
-21	20
-20	16
-19	14
-18	16
-17	13
-16	19
-15	15
-14	18
-13	23
-12	11
-11	18
-10	14
-9	20
-8	14
-7	12
-6	15
-5	16
-4	14
-3	19
-2	19
-1	20
0	20
1	18
2	12
3	14
4	21
5	18
6	14
7	19
8	18
9	14
10	15
11	13
12	12
13	18
14	15
15	26
16	21
17	21
18	11
19	15
20	20
21	20
22	16
23	16
24	13
25	18
26	18
27	15
28	11
29	22
30	19
31	17
32	16
33	22
34	24
35	12
36	17
37	16
38	25
39	11
40	18
41	18
42	17
43	15
44	22
45	21
46	21
47	14
48	14
49	18
50	12
51	14
52	18
53	21
54	19
55	20
56	24
57	21
58	19
59	14
60	22
61	16
62	22
63	11
64	23
65	18
66	20
67	16
68	16
69	23
70	17
71	15
72	18
73	9
74	18
75	15
76	18
77	10
78	15
79	22
80	17
81	19
82	12
83	12
84	19
85	22
86	16
87	14
88	20
89	27
90	19
91	21
92	11
93	12
94	21
95	21
96	11
97	17
98	17
99	22
100	12
101	11
102	20
103	21
104	25
105	32
106	19
107	17
108	23
109	15
110	14
111	9
112	14
113	12
114	0
115	9
116	18
117	16
118	15
119	18
120	19
121	15
122	13
123	20
124	15
125	18
126	21
127	15
-128	17
-127	14
-126	16
-125	18
-124	17
-123	16
-122	11
-121	19
-120	18
-119	13
-118	17
-117	20
-116	14
-115	19
-114	22
-113	17
-112	7
-111	19
-110	22
-109	16
-108	14
-107	14
-106	24
-105	24
-104	17
-103	29
-102	14
-101	16
-100	19
-99	23
-98	18
-97	18
-96	13
-95	8
-94	19
-93	11
-92	25
-91	15
-90	15
-89	20
-88	15
-87	20
-86	16
-85	16
-84	20
-83	21
-82	12
-81	13
-80	21
-79	12
-78	23
-77	22
-76	18
-75	16
-74	20
-73	14
-72	11
-71	15
-70	16
-69	20
-68	21
-67	14
-66	14
-65	16
-64	16
-63	20
-62	17
-61	19
-60	14
-59	23
-58	14
-57	22
-56	18
-55	14
-54	14
-53	15
-52	26
-51	13
-50	21
-49	11
-48	24
-47	20
-46	26
-45	22
-44	17
-43	19
-42	21
-41	13
-40	13
-39	20
-38	18
-37	23
-36	16
-35	15
-34	21
-33	14
-32	22
-31	14
-30	18
-29	21
-28	18
-27	11
-26	18
-25	12
-24	17
-23	19
-22	21
-21	19
-20	18
-19	21
-18	17
-17	24
-16	21
-15	18
-14	17
-13	16
-12	22
-11	21
-10	18
-9	14
-8	14
-7	19
-6	16
-5	16
-4	21
-3	21
-2	7
-1	20
0	12
1	18
2	14
3	21
4	17
5	19
6	18
7	22
8	17
9	15
10	19
11	15
12	17
13	21
14	24
15	17
16	22
17	14
18	11
19	12
20	14
21	18
22	16
23	24
24	13
25	19
26	13
27	16
28	26
29	16
30	13
31	20
32	16
33	19
34	19
35	19
36	20
37	16
38	16
39	14
40	16
41	10
42	18
43	15
44	15
45	16
46	17
47	24
48	15
49	17
50	23
51	20
52	16
53	15
54	7
55	14
56	16
57	12
58	20
59	25
60	15
61	17
62	16
63	21
64	13
65	18
66	20
67	23
68	16
69	22
70	22
71	16
72	21
73	15
74	17
75	18
76	17
77	11
78	19
79	13
80	22
81	25
82	15
83	9
84	11
85	31
86	15
87	23
88	22
89	15
90	13
91	16
92	11
93	12
94	19
95	17
96	13
97	17
98	17
99	24
100	13
101	20
102	18
103	18
104	15
105	18
106	20
107	14
108	17
109	20
110	17
111	23
112	17
113	17
114	15
115	20
116	14
117	18
118	15
119	14
120	18
121	13
122	19
123	20
124	20
125	23
126	18
127	20
-128	18
-127	15
-126	15
-125	14
-124	10
-123	13
-122	16
-121	20
-120	11
-119	18
-118	18
-117	26
-116	14
-115	19
-114	19
-113	10
-112	21
-111	23
-110	16
-109	19
-108	9
-107	15
-106	18
-105	24
-104	16
-103	17
-102	10
-101	20
-100	10
-99	17
-98	14
-97	17
-96	18
-95	21
-94	23
-93	13
-92	21
-91	14
-90	17
-89	20
-88	9
-87	12
-86	13
-85	14
-84	17
-83	24
-82	7
-81	19
-80	15
-79	12
-78	21
-77	23
-76	16
-75	18
-74	18
-73	16
-72	11
-71	21
-70	17
-69	18
-68	14
-67	21
-66	19
-65	17
-64	28
-63	15
-62	10
-61	10
-60	18
-59	23
-58	16
-57	14
-56	16
-55	20
-54	16
-53	22
-52	16
-51	17
-50	14
-49	15
-48	14
-47	20
-46	15
-45	17
-44	23
-43	11
-42	21
-41	14
-40	25
-39	17
-38	24
-37	16
-36	19
-35	10
-34	16
-33	21
-32	15
-31	27
-30	12
-29	17
-28	14
-27	16
-26	13
-25	15
-24	13
-23	16
-22	24
-21	24
-20	16
-19	16
-18	17
-17	24
-16	22
-15	18
-14	16
-13	17
-12	22
-11	17
-10	24
-9	13
-8	19
-7	16
-6	16
-5	15
-4	11
-3	21
-2	17
-1	15
0	14
1	21
2	22
3	17
4	16
5	19
6	23
7	21
8	18
9	19
10	18
11	12
12	12
13	19
14	15
15	20
16	15
17	24
18	18
19	16
20	10
21	24
22	21
23	19
24	15
25	20
26	19
27	16
28	17
29	11
30	12
31	18
32	19
33	12
34	18
35	21
36	24
37	19
38	15
39	19
40	12
41	16
42	17
43	25
44	19
45	16
46	20
47	24
48	18
49	22
50	14
51	16
52	14
53	12
54	15
55	17
56	14
57	22
58	16
59	26
60	21
61	14
62	17
63	13
64	11
65	12
66	18
67	15
68	19
69	24
70	19
71	18
72	19
73	16
74	13
75	30
76	14
77	24
78	13
79	15
80	15
81	14
82	22
83	26
84	23
85	17
86	24
87	28
88	15
89	18
90	18
91	22
92	11
93	16
94	10
95	11
96	18
97	19
98	24
99	16
100	24
101	23
102	16
103	15
104	19
105	12
106	17
107	18
108	11
109	11
110	17
111	19
112	10
113	10
114	22
115	22
116	16
117	17
118	13
119	14
120	19
121	13
122	16
123	13
124	16
125	21
126	23
127	24
-128	17
-127	23
-126	15
-125	18
-124	18
-123	21
-122	12
-121	16
-120	9
-119	11
-118	21
-117	20
-116	13
-115	16
-114	19
-113	20
-112	23
-111	20
-110	13
-109	18
-108	19
-107	10
-106	19
-105	12
-104	16
-103	13
-102	20
-101	24
-100	17
-99	11
-98	22
-97	18
-96	22
-95	18
-94	20
-93	18
-92	10
-91	17
-90	22
-89	22
-88	20
-87	24
-86	17
-85	9
-84	15
-83	19
-82	14
-81	23
-80	13
-79	14
-78	18
-77	14
-76	20
-75	24
-74	32
-73	15
-72	22
-71	22
-70	11
-69	17
-68	17
-67	13
-66	14
-65	18
-64	16
-63	17
-62	17
-61	14
-60	21
-59	15
-58	26
-57	15
-56	11
-55	13
-54	13
-53	19
-52	23
-51	19
-50	10
-49	12
-48	9
-47	26
-46	22
-45	22
-44	16
-43	16
-42	17
-41	19
-40	16
-39	20
-38	14
-37	19
-36	18
-35	20
-34	17
-33	14
-32	13
-31	18
-30	20
-29	17
-28	19
-27	21
-26	12
-25	16
-24	17
-23	17
-22	19
-21	25
-20	21
-19	14
-18	10
-17	16
-16	21
-15	15
-14	14
-13	18
-12	10
-11	16
-10	18
-9	13
-8	22
-7	21
-6	15
-5	20
-4	12
-3	16
-2	18
-1	18
0	21
1	23
2	21
3	17
4	14
5	20
6	18
7	12
8	14
9	20
10	18
11	17
12	20
13	25
14	21
15	21
16	14
17	16
18	14
19	17
20	16
21	22
22	20
23	16
24	24
25	18
26	16
27	19
28	10
29	17
30	18
31	21
32	21
33	14
34	26
35	15
36	21
37	12
38	19
39	18
40	17
41	22
42	18
43	16
44	14
45	21
46	15
47	19
48	21
49	20
50	14
51	16
52	25
53	21
54	22
55	21
56	22
57	13
58	15
59	17
60	28
61	21
62	17
63	16
64	20
65	22
66	12
67	16
68	15
69	12
70	19
71	22
72	15
73	13
74	12
75	15
76	16
77	20
78	16
79	17
80	21
81	21
82	15
83	17
84	24
85	18
86	10
87	20
88	28
89	17
90	15
91	20
92	15
93	16
94	22
95	15
96	7
97	19
98	20
99	14
100	19
101	12
102	14
103	17
104	18
105	16
106	19
107	20
108	13
109	30
110	22
111	14
112	20
113	17
114	17
115	20
116	17
117	19
118	12
119	15
120	13
121	13
122	14
123	16
124	18
125	22
126	15
127	25
-128	15
-127	16
-126	23
-125	19
-124	16
-123	17
-122	24
-121	21
-120	17
-119	24
-118	13
-117	15
-116	20
-115	13
-114	11
-113	25
-112	22
-111	12
-110	12
-109	14
-108	19
-107	10
-106	19
-105	21
-104	18
-103	17
-102	16
-101	13
-100	20
-99	23
-98	16
-97	19
-96	24
-95	19
-94	22
-93	15
-92	21
-91	22
-90	12
-89	24
-88	23
-87	14
-86	19
-85	19
-84	16
-83	27
-82	20
-81	21
-80	19
-79	21
-78	13
-77	15
-76	20
-75	20
-74	17
-73	21
-72	20
-71	16
-70	17
-69	17
-68	19
-67	19
-66	19
-65	21
-64	12
-63	16
-62	14
-61	19
-60	21
-59	22
-58	17
-57	25
-56	23
-55	19
-54	13
-53	17
-52	17
-51	15
-50	22
-49	18
-48	17
-47	13
-46	12
-45	24
-44	15
-43	16
-42	15
-41	14
-40	21
-39	24
-38	14
-37	12
-36	18
-35	25
-34	20
-33	17
-32	19
-31	21
-30	24
-29	17
-28	22
-27	19
-26	19
-25	13
-24	15
-23	0
-22	14
-21	13
-20	16
-19	10
-18	16
-17	19
-16	17
-15	18
-14	22
-13	18
-12	15
-11	18
-10	12
-9	8
-8	10
-7	10
-6	12
-5	13
-4	20
-3	18
-2	13
-1	14
0	21
1	14
2	16
3	16
4	21
5	18
6	24
7	17
8	18
9	18
10	14
11	18
12	21
13	22
14	23
15	22
16	20
17	18
18	18
19	12
20	22
21	16
22	21
23	12
24	20
25	18
26	22
27	20
28	20
29	14
30	13
31	21
32	16
33	15
34	21
35	17
36	15
37	23
38	11
39	18
40	21
41	14
42	21
43	19
44	14
45	16
46	20
47	21
48	14
49	20
50	21
51	18
52	20
53	24
54	24
55	19
56	18
57	22
58	14
59	16
60	23
61	20
62	12
63	21
64	26
65	17
66	14
67	17
68	19
69	24
70	18
71	25
72	18
73	29
74	11
75	20
76	12
77	20
78	17
79	24
80	16
81	18
82	26
83	15
84	14
85	10
86	16
87	15
88	18
89	17
90	16
91	12
92	12
93	19
94	8
95	16
96	15
97	18
98	16
99	20
100	17
101	13
102	18
103	17
104	12
105	15
106	17
107	15
108	17
109	14
110	27
111	18
112	17
113	20
114	24
115	18
116	23
117	18
118	20
119	13
120	24
121	15
122	22
123	21
124	14
125	19
126	18
127	18
-128	19
-127	12
-126	16
-125	22
-124	17
-123	16
-122	16
-121	29
-120	21
-119	10
-118	21
-117	22
-116	26
-115	21
-114	16
-113	18
-112	22
-111	17
-110	16
-109	22
-108	15
-107	18
-106	13
-105	19
-104	20
-103	19
-102	17
-101	17
-100	16
-99	12
-98	16
-97	23
-96	20
-95	13
-94	9
-93	18
-92	19
-91	19
-90	14
-89	16
-88	11
-87	16
-86	27
-85	20
-84	16
-83	24
-82	13
-81	6
-80	8
-79	14
-78	15
-77	9
-76	11
-75	15
-74	20
-73	14
-72	21
-71	20
-70	12
-69	20
-68	12
-67	23
-66	26
-65	20
-64	20
-63	15
-62	19
-61	16
-60	20
-59	13
-58	16
-57	13
-56	10
-55	16
-54	23
-53	19
-52	15
-51	20
-50	26
-49	17
-48	13
-47	22
-46	15
-45	13
-44	8
-43	18
-42	24
-41	20
-40	18
-39	21
-38	21
-37	19
-36	23
-35	17
-34	19
-33	18
-32	18
-31	15
-30	15
-29	18
-28	15
-27	20
-26	17
-25	18
-24	19
-23	21
-22	21
-21	11
-20	15
-19	14
-18	14
-17	12
-16	20
-15	19
-14	14
-13	18
-12	17
-11	18
-10	20
-9	12
-8	21
-7	18
-6	16
-5	13
-4	25
-3	17
-2	21
-1	21
0	21
1	17
2	13
3	15
4	19
5	19
6	20
7	24
8	20
9	28
10	14
11	24
12	22
13	22
14	14
15	19
16	17
17	10
18	17
19	14
20	12
21	13
22	15
23	19
24	9
25	15
26	10
27	20
28	25
29	17
30	22
31	13
32	20
33	11
34	20
35	18
36	14
37	16
38	20
39	27
40	22
41	17
42	15
43	15
44	19
45	16
46	16
47	7
48	10
49	18
50	12
51	20
52	27
53	18
54	17
55	13
56	22
57	20
58	19
59	18
60	14
61	19
62	17
63	15
64	18
65	14
66	17
67	15
68	19
69	15
70	13
71	16
72	22
73	17
74	12
75	22
76	18
77	12
78	20
79	14
80	18
81	17
82	20
83	20
84	12
85	15
86	13
87	11
88	15
89	22
90	15
91	20
92	13
93	19
94	20
95	16
96	14
97	10
98	11
99	18
100	14
101	17
102	13
103	19
104	10
105	23
106	18
107	13
108	10
109	18
110	13
111	11
112	14
113	19
114	19
115	15
116	22
117	22
118	17
119	25
120	20
121	20
122	19
123	18
124	15
125	21
126	16
127	16
-128	18
-127	12
-126	22
-125	22
-124	19
-123	19
-122	20
-121	15
-120	12
-119	16
-118	23
-117	19
-116	15
-115	15
-114	17
-113	16
-112	24
-111	20
-110	14
-109	18
-108	16
-107	12
-106	11
-105	11
-104	18
-103	22
-102	19
-101	10
-100	14
-99	19
-98	12
-97	25
-96	14
-95	18
-94	20
-93	23
-92	22
-91	19
-90	15
-89	16
-88	14
-87	9
-86	14
-85	15
-84	15
-83	16
-82	15
-81	10
-80	19
-79	15
-78	20
-77	19
-76	14
-75	19
-74	26
-73	20
-72	13
-71	19
-70	14
-69	16
-68	18
-67	29
-66	16
-65	13
-64	10
-63	24
-62	20
-61	15
-60	20
-59	20
-58	20
-57	13
-56	16
-55	10
-54	16
-53	16
-52	20
-51	21
-50	20
-49	14
-48	20
-47	18
-46	16
-45	20
-44	10
-43	16
-42	20
-41	17
-40	19
-39	8
-38	16
-37	16
-36	17
-35	20
-34	16
-33	26
-32	23
-31	16
-30	21
-29	20
-28	22
-27	15
-26	15
-25	20
-24	20
-23	15
-22	26
-21	16
-20	13
-19	16
-18	22
-17	13
-16	16
-15	22
-14	16
-13	13
-12	18
-11	16
-10	20
-9	13
-8	24
-7	17
-6	14
-5	15
-4	17
-3	19
-2	13
-1	14
0	19
1	21
2	20
3	20
4	16
5	17
6	25
7	18
8	10
9	13
10	13
11	13
12	16
13	22
14	23
15	21
16	17
17	10
18	13
19	27
20	19
21	15
22	21
23	24
24	21
25	18
26	13
27	14
28	19
29	11
30	8
31	17
32	24
33	16
34	20
35	21
36	15
37	14
38	19
39	17
40	19
41	17
42	25
43	14
44	14
45	19
46	11
47	11
48	20
49	11
50	18
51	13
52	12
53	17
54	28
55	13
56	13
57	18
58	12
59	13
60	22
61	16
62	17
63	14
64	20
65	18
66	17
67	15
68	19
69	19
70	20
71	22
72	12
73	16
74	18
75	15
76	23
77	19
78	18
79	20
80	22
81	17
82	14
83	15
84	11
85	14
86	20
87	15
88	22
89	17
90	13
91	11
92	20
93	14
94	17
95	20
96	18
97	20
98	15
99	17
100	18
101	20
102	28
103	23
104	17
105	20
106	11
107	20
108	18
109	21
110	19
111	21
112	21
113	19
114	24
115	13
116	11
117	21
118	14
119	21
120	19
121	20
122	14
123	15
124	17
125	18
126	19
127	17
-128	8
-127	24
-126	18
-125	17
-124	10
-123	23
-122	19
-121	20
-120	25
-119	14
-118	10
-117	15
-116	23
